test_type,test_name,n,h_label,estimator,rejection_rate,avg_time_sec
CIT,PCM_test,1600,Alternative,ranger,0.19,2.05798476934433
CIT,PCM_test,1600,Alternative,xgb,0.18,3.59088396310806
CIT,GCM_test,1600,Alternative,lm,1,0.0826584434509277
CIT,GCM_test,1600,Alternative,ranger,1,1.97643214464188
CIT,GCM_test,1600,Alternative,xgb,0.93,1.6688059926033
CIT,WGSC_test,1600,Alternative,lm,0.06,0.775592837333679
CIT,WGSC_test,1600,Alternative,ranger,0,16.1807874703407
CIT,WGSC_test,1600,Alternative,xgb,0,16.3963424420357
DRT,LinearMMD_test,2000,Null,LL,0.08,0.107500689029694
DRT,LinearMMD_test,2000,Null,KLR,0.08,5.93985995292664
DRT,CV_LinearMMD_test,2000,Null,LL,0.15,0.213964190483093
DRT,CV_LinearMMD_test,2000,Null,KLR,0.1,11.8971789312363
DRT,CLF_test,2000,Null,LL,0.35,0.170060043334961
DRT,CLF_test,2000,Null,KLR,0.03,8.28991188049317
DRT,CV_CLF_test,2000,Null,LL,0.57,0.34083065032959
DRT,CV_CLF_test,2000,Null,KLR,0.08,16.6816935396194
DRT,CP_test,2000,Null,LL,0.12,0.133956716060638
DRT,CP_test,2000,Null,KLR,0.11,6.00051590681076
DRT,debiased_test,2000,Null,LL,0.1,5.98641845703125
DRT,debiased_test,2000,Null,KLR,0.06,13.7235117959976
DRT,BlockMMD_test,2000,Null,LL,0.12,0.440422646999359
DRT,BlockMMD_test,2000,Null,KLR,0.03,5.90392513990402
DRT,CV_BlockMMD_test,2000,Null,LL,0.19,0.865118010044098
DRT,CV_BlockMMD_test,2000,Null,KLR,0.06,13.384217710495
DRT,bootstrap_MMD_test,2000,Null,LL,0.81,35.1287546849251
DRT,bootstrap_MMD_test,2000,Null,KLR,0.18,34.8312194013596
CIT,RCIT_test,2000,Null,lm,0.06,0.160880210399628
CIT,RCIT_test,2000,Null,ranger,0.06,0.160148327350616
CIT,RCIT_test,2000,Null,xgb,0.06,0.161514487266541
CIT,PCM_test,2000,Null,lm,0.04,0.122136895656586
CIT,PCM_test,2000,Null,ranger,0.01,2.64078170776367
CIT,PCM_test,2000,Null,xgb,0.07,3.72211382865906
CIT,GCM_test,2000,Null,lm,0.13,0.0960058641433716
CIT,GCM_test,2000,Null,ranger,0.22,2.48967907428741
CIT,GCM_test,2000,Null,xgb,0.17,1.78345527410507
CIT,WGSC_test,2000,Null,lm,0.13,0.941318500041962
CIT,WGSC_test,2000,Null,ranger,0,20.7140467905998
CIT,WGSC_test,2000,Null,xgb,0,18.0500853586197
DRT,LinearMMD_test,2000,Alternative,LL,0.08,0.101682014465332
DRT,LinearMMD_test,2000,Alternative,KLR,0.09,5.67948466777802
DRT,CV_LinearMMD_test,2000,Alternative,LL,0.15,0.202473683357239
DRT,CV_LinearMMD_test,2000,Alternative,KLR,0.13,11.3579298901558
DRT,CLF_test,2000,Alternative,LL,0.82,0.161216804981232
DRT,CLF_test,2000,Alternative,KLR,0.46,7.88353163003922
DRT,CV_CLF_test,2000,Alternative,LL,0.98,0.320219266414642
DRT,CV_CLF_test,2000,Alternative,KLR,0.78,16.0645444560051
DRT,CP_test,2000,Alternative,LL,0.93,0.12737788438797
DRT,CP_test,2000,Alternative,KLR,1,5.73426076412201
DRT,debiased_test,2000,Alternative,LL,0.51,5.92010634422302
DRT,debiased_test,2000,Alternative,KLR,0.94,14.0296757411957
DRT,BlockMMD_test,2000,Alternative,LL,0.14,0.438227999210358
DRT,BlockMMD_test,2000,Alternative,KLR,0.02,6.08741819620132
DRT,CV_BlockMMD_test,2000,Alternative,LL,0.24,0.845232105255127
DRT,CV_BlockMMD_test,2000,Alternative,KLR,0.05,11.8275122380257
DRT,bootstrap_MMD_test,2000,Alternative,LL,0.89,26.9930295872688
DRT,bootstrap_MMD_test,2000,Alternative,KLR,0.21,30.9725233268738
CIT,RCIT_test,2000,Alternative,lm,0.63,0.160678627490997
CIT,RCIT_test,2000,Alternative,ranger,0.63,0.160912485122681
CIT,RCIT_test,2000,Alternative,xgb,0.63,0.158321993350983
CIT,PCM_test,2000,Alternative,lm,0.05,0.12546993970871
CIT,PCM_test,2000,Alternative,ranger,0.15,2.60440660953522
CIT,PCM_test,2000,Alternative,xgb,0.25,3.595710542202
CIT,GCM_test,2000,Alternative,lm,1,0.0954057669639587
CIT,GCM_test,2000,Alternative,ranger,1,2.43891122341156
CIT,GCM_test,2000,Alternative,xgb,0.99,1.70635530471802
CIT,WGSC_test,2000,Alternative,lm,0.02,0.945052344799042
CIT,WGSC_test,2000,Alternative,ranger,0,20.37606092453
CIT,WGSC_test,2000,Alternative,xgb,0,17.0123600816727
